InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538775,21022,BLUE KALMIA CERAMIC MUG,3,2010-12-15 00:00:00,3.58,13824,Germany
538776,21045,SET OF 3 MONOCHROME HEART MUGS,1,2011-01-08 00:00:00,3.16,17434,United Kingdom
538777,21017,HOME BUILDING BLOCK WORD,2,2010-12-13 00:00:00,9.22,18229,France
538777,21004,RETROSPOT TEA SET CERAMIC 11 PC,4,2010-12-31 00:00:00,4.72,12905,Netherlands
538778,21070,LOVE BUILDING BLOCK WORD,4,2011-03-17 00:00:00,10.77,17322,United Kingdom
538779,21081,CHILLI LIGHTS,3,2010-12-01 00:00:00,0.8,17518,Spain
538780,21010,LUNCH BAG RED RETROSPOT,6,2010-12-13 00:00:00,2.76,16069,United Kingdom
538781,21029,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-02-19 00:00:00,5.93,15277,United Kingdom
538782,21005,BLUE KALMIA CERAMIC MUG,2,2010-12-22 00:00:00,3.58,13530,Germany
538783,21073,RETROSPOT TEA SET CERAMIC 11 PC,5,2010-12-18 00:00:00,4.72,12969,Germany
538783,21005,CHILLI LIGHTS,7,2011-01-09 00:00:00,0.8,15079,United Kingdom
538784,21019,LUNCH BAG RED RETROSPOT,3,2011-01-31 00:00:00,2.76,13875,United Kingdom
538785,21022,BLUE KALMIA CERAMIC MUG,1,2011-02-05 00:00:00,3.58,13621,France
538786,21053,RETROSPOT TEA SET CERAMIC 11 PC,8,2010-12-12 00:00:00,4.72,13816,United Kingdom
538787,21035,LOVE BUILDING BLOCK WORD,1,2010-12-04 00:00:00,10.77,14971,Germany
538788,21087,RETROSPOT TEA SET CERAMIC 11 PC,4,2010-12-12 00:00:00,4.72,16339,United Kingdom
538789,21051,REGENCY CAKESTAND 3 TIER,1,2010-12-21 00:00:00,14.29,13130,United Kingdom
538790,21024,RETROSPOT TEA SET CERAMIC 11 PC,2,2011-03-11 00:00:00,4.72,14080,United Kingdom
538791,21086,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-01-06 00:00:00,4.72,17657,United Kingdom
538791,21038,CHILLI LIGHTS,6,2011-01-03 00:00:00,0.8,17523,Switzerland
538791,21010,RETROSPOT TEA SET CERAMIC 11 PC,5,2010-12-03 00:00:00,4.72,16109,United Kingdom
538792,21082,JUMBO BAG PINK POLKADOT,1,2010-12-04 00:00:00,8.11,16236,United Kingdom
538792,21032,WHITE HANGING HEART T-LIGHT HOLDER,9,2011-03-02 00:00:00,5.93,18085,United Kingdom
538793,21072,ASSORTED COLOUR BIRD ORNAMENT,3,2011-01-01 00:00:00,2.76,15405,United Kingdom
538793,21076,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-09 00:00:00,4.91,15803,United Kingdom
538794,21054,JUMBO BAG RED RETROSPOT,4,2010-12-06 00:00:00,11.11,15516,United Kingdom
538795,21033,LUNCH BAG RED RETROSPOT,14,2010-12-05 00:00:00,2.76,17319,Portugal
538796,21009,PARTY BUNTING,1,2010-12-02 00:00:00,9.18,13121,United Kingdom
538796,21041,JUMBO BAG RED RETROSPOT,5,2011-03-13 00:00:00,11.11,16403,United Kingdom
538796,21020,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2010-12-04 00:00:00,4.91,15516,Belgium
538797,21017,LOVE BUILDING BLOCK WORD,2,2011-04-28 00:00:00,10.77,12905,United Kingdom
538798,21062,FAIRY CAKE FLANNEL ASSORTED COLOUR,6,2010-12-02 00:00:00,4.91,15601,United Kingdom
538798,21046,ASSORTED COLOUR BIRD ORNAMENT,1,2010-12-18 00:00:00,2.76,12535,United Kingdom
538798,21077,REGENCY CAKESTAND 3 TIER,3,2011-01-09 00:00:00,14.29,15184,Germany
538799,21013,RETROSPOT TEA SET CERAMIC 11 PC,5,2011-01-06 00:00:00,4.72,14646,United Kingdom
538800,21073,REGENCY CAKESTAND 3 TIER,3,2010-12-08 00:00:00,14.29,14039,United Kingdom
538801,21008,HEART OF WICKER SMALL,3,2010-12-07 00:00:00,13.06,17125,Germany
538802,21046,JUMBO BAG PINK POLKADOT,1,2010-12-10 00:00:00,8.11,18200,United Kingdom
538803,21018,HANGING METAL LANTERN,2,2011-02-16 00:00:00,12.57,17123,Portugal
538804,21049,CHOCOLATE HOT WATER BOTTLE,2,2011-01-06 00:00:00,6.76,14140,United Kingdom
538805,21094,HEART OF WICKER SMALL,3,2010-12-13 00:00:00,13.06,13914,United Kingdom
538806,21089,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-26 00:00:00,1.34,12506,United Kingdom
C538807,21042,CHOCOLATE HOT WATER BOTTLE,6,2010-12-06 00:00:00,6.76,15688,Switzerland
538808,21026,LUNCH BAG RED RETROSPOT,9,2011-01-01 00:00:00,2.76,14061,United Kingdom
538809,21055,HANGING METAL LANTERN,1,2011-01-26 00:00:00,12.57,13994,Belgium
538810,21062,SET OF 3 MONOCHROME HEART MUGS,5,2010-12-02 00:00:00,3.16,12548,Belgium
538810,21073,STRAWBERRY CERAMIC TRINKET POT,4,2010-12-03 00:00:00,1.34,14327,United Kingdom
538810,21030,REGENCY CAKESTAND 3 TIER,16,2010-12-06 00:00:00,14.29,16564,United Kingdom
538811,21086,CHILLI LIGHTS,7,2011-03-05 00:00:00,0.8,12683,United Kingdom
538812,21083,LOVE BUILDING BLOCK WORD,3,2010-12-07 00:00:00,10.77,16115,Germany
538813,21025,LOVE BUILDING BLOCK WORD,1,2010-12-09 00:00:00,10.77,16992,Portugal
538814,21037,LUNCH BAG RED RETROSPOT,5,2010-12-03 00:00:00,2.76,14646,France
538815,21033,ASSORTED COLOUR BIRD ORNAMENT,15,2010-12-15 00:00:00,2.76,18037,France
538816,21022,ASSORTED COLOUR BIRD ORNAMENT,2,2011-01-14 00:00:00,2.76,14148,France
538817,21045,CHILLI LIGHTS,1,2011-01-09 00:00:00,0.8,18265,United Kingdom
538817,21002,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-14 00:00:00,5.93,14781,Germany
538818,21035,FAIRY CAKE FLANNEL ASSORTED COLOUR,4,2010-12-12 00:00:00,4.91,18137,United Kingdom
538819,21071,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-03 00:00:00,3.14,15743,United Kingdom
538820,21089,REGENCY CAKESTAND 3 TIER,2,2010-12-07 00:00:00,14.29,16137,United Kingdom
538820,21068,ASSORTED COLOUR BIRD ORNAMENT,3,2010-12-18 00:00:00,2.76,14958,United Kingdom
538820,21068,HANGING METAL LANTERN,1,2011-02-04 00:00:00,12.57,16333,Spain
538820,21054,JUMBO BAG PINK POLKADOT,3,2010-12-11 00:00:00,8.11,12905,United Kingdom
538821,21045,HOME BUILDING BLOCK WORD,5,2010-12-13 00:00:00,9.22,15077,France
538822,21002,PARTY BUNTING,2,2010-12-13 00:00:00,9.18,16436,France
538823,21007,CHOCOLATE HOT WATER BOTTLE,7,2011-01-22 00:00:00,6.76,17604,United Kingdom
538824,21088,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-19 00:00:00,4.91,17090,United Kingdom
538824,21059,HEART SHAPED DOUGHNUT,6,2010-12-07 00:00:00,14.56,17583,Italy
538824,21028,FAIRY CAKE FLANNEL ASSORTED COLOUR,2,2010-12-10 00:00:00,4.91,16842,Portugal
538824,21036,CHOCOLATE HOT WATER BOTTLE,1,2011-01-11 00:00:00,6.76,15454,United Kingdom
538825,21039,JUMBO BAG PINK POLKADOT,1,2011-01-17 00:00:00,8.11,17832,France
538826,21043,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-12 00:00:00,3.14,15405,United Kingdom
538827,21075,LUNCH BAG RED RETROSPOT,5,2011-01-20 00:00:00,2.76,16236,France
538827,21034,JUMBO BAG RED RETROSPOT,5,2010-12-23 00:00:00,11.11,16687,United Kingdom
538828,21018,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-14 00:00:00,3.16,14024,United Kingdom
538828,21054,JUMBO BAG PINK POLKADOT,5,2010-12-08 00:00:00,8.11,17081,United Kingdom
538829,21025,PINK VINTAGE PAISLEY PICNIC BAG,9,2010-12-22 00:00:00,3.14,18223,United Kingdom
538830,21083,SET OF 3 MONOCHROME HEART MUGS,4,2011-01-29 00:00:00,3.16,15119,United Kingdom
538831,21089,JUMBO BAG RED RETROSPOT,2,2010-12-12 00:00:00,11.11,16115,Belgium
538832,21019,SET OF 3 MONOCHROME HEART MUGS,5,2010-12-24 00:00:00,3.16,13613,United Kingdom
538832,21057,BLUE KALMIA CERAMIC MUG,1,2011-02-25 00:00:00,3.58,17125,United Kingdom
538833,21066,HANGING METAL LANTERN,5,2010-12-16 00:00:00,12.57,13709,United Kingdom
538833,21095,HOME BUILDING BLOCK WORD,4,2010-12-11 00:00:00,9.22,13994,United Kingdom
538834,21083,HEART OF WICKER SMALL,9,2011-01-03 00:00:00,13.06,14328,United Kingdom
538834,21026,HEART OF WICKER SMALL,1,2011-02-10 00:00:00,13.06,18085,United Kingdom
538834,21094,CHILLI LIGHTS,2,2010-12-08 00:00:00,0.8,15991,United Kingdom
538835,21033,HANGING METAL LANTERN,2,2010-12-12 00:00:00,12.57,16988,Switzerland
538836,21024,STRAWBERRY CERAMIC TRINKET POT,7,2011-01-26 00:00:00,1.34,15296,Germany
538836,21092,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-03 00:00:00,5.93,12350,United Kingdom
538836,21054,LUNCH BAG RED RETROSPOT,3,2010-12-21 00:00:00,2.76,14162,Switzerland
538837,21052,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-15 00:00:00,4.91,15673,United Kingdom
538837,21006,CHILLI LIGHTS,7,2010-12-10 00:00:00,0.8,14583,Spain
538838,21046,RETROSPOT TEA SET CERAMIC 11 PC,1,2010-12-09 00:00:00,4.72,16894,Spain
538839,21034,STRAWBERRY CERAMIC TRINKET POT,5,2010-12-04 00:00:00,1.34,15195,Germany
538840,21087,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-02 00:00:00,3.16,15257,United Kingdom
538841,21011,JUMBO BAG PINK POLKADOT,3,2010-12-22 00:00:00,8.11,14781,Belgium
538842,21003,HEART OF WICKER SMALL,12,2011-05-11 00:00:00,13.06,14039,United Kingdom
538842,21051,SET OF 3 MONOCHROME HEART MUGS,4,2011-04-16 00:00:00,3.16,13916,United Kingdom
538842,21064,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-25 00:00:00,2.76,16488,United Kingdom
538842,21013,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-23 00:00:00,5.93,15450,United Kingdom
538842,21066,LUNCH BAG RED RETROSPOT,1,2010-12-08 00:00:00,2.76,14152,Portugal
538842,21043,BLUE KALMIA CERAMIC MUG,4,2011-01-02 00:00:00,3.58,16628,United Kingdom
538843,21025,PARTY BUNTING,3,2010-12-03 00:00:00,9.18,15464,United Kingdom
538844,21085,BLUE KALMIA CERAMIC MUG,7,2011-03-18 00:00:00,3.58,12571,United Kingdom
538845,21069,CHOCOLATE HOT WATER BOTTLE,4,2011-01-17 00:00:00,6.76,14189,Spain
538846,21061,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-17 00:00:00,3.16,16759,Germany
C538847,21078,HANGING METAL LANTERN,1,2011-01-09 00:00:00,12.57,16687,Netherlands
538848,21099,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-01-15 00:00:00,3.14,16076,United Kingdom
538849,21003,ASSORTED COLOUR BIRD ORNAMENT,5,2011-02-12 00:00:00,2.76,12926,United Kingdom
538850,21040,CHILLI LIGHTS,2,2010-12-06 00:00:00,0.8,16929,Germany
538851,21073,JUMBO BAG RED RETROSPOT,1,2010-12-08 00:00:00,11.11,13496,United Kingdom
538851,21038,HEART SHAPED DOUGHNUT,5,2010-12-08 00:00:00,14.56,14028,United Kingdom
538852,21090,HEART SHAPED DOUGHNUT,4,2010-12-13 00:00:00,14.56,13150,United Kingdom
C538853,21043,HOME BUILDING BLOCK WORD,1,2010-12-02 00:00:00,9.22,13613,Belgium
538854,21097,BLUE KALMIA CERAMIC MUG,18,2010-12-02 00:00:00,3.58,15419,United Kingdom
538854,21080,PARTY BUNTING,2,2011-02-23 00:00:00,9.18,13694,United Kingdom
538854,21086,HEART OF WICKER SMALL,3,2010-12-02 00:00:00,13.06,17126,United Kingdom
538855,21064,HANGING METAL LANTERN,4,2011-01-08 00:00:00,12.57,15660,Italy
538855,21058,ASSORTED COLOUR BIRD ORNAMENT,6,2010-12-15 00:00:00,2.76,15607,United Kingdom
538856,21019,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-19 00:00:00,5.93,16144,United Kingdom
538856,21023,CHOCOLATE HOT WATER BOTTLE,7,2011-01-03 00:00:00,6.76,14387,Sweden
538857,21014,REGENCY CAKESTAND 3 TIER,2,2010-12-02 00:00:00,14.29,17519,United Kingdom
538858,21076,JUMBO BAG RED RETROSPOT,2,2011-01-20 00:00:00,11.11,13715,Italy
538858,21022,BLUE KALMIA CERAMIC MUG,3,2011-02-02 00:00:00,3.58,17067,Germany
538858,21084,CHILLI LIGHTS,1,2010-12-21 00:00:00,0.8,14487,France
538859,21034,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-12-12 00:00:00,3.14,14025,United Kingdom
538860,21084,PARTY BUNTING,7,2011-02-11 00:00:00,9.18,13197,Spain
538860,21065,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-05 00:00:00,4.91,18031,France
538860,21007,BLUE KALMIA CERAMIC MUG,2,2010-12-12 00:00:00,3.58,13530,Italy
538861,21059,PARTY BUNTING,3,2011-01-20 00:00:00,9.18,16416,Sweden
538862,21007,SET OF 3 MONOCHROME HEART MUGS,9,2010-12-08 00:00:00,3.16,15307,Portugal
538863,21016,BLUE KALMIA CERAMIC MUG,3,2010-12-07 00:00:00,3.58,14042,United Kingdom
538864,21079,LOVE BUILDING BLOCK WORD,1,2010-12-10 00:00:00,10.77,14277,France
538865,21048,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-01-11 00:00:00,4.72,15852,United Kingdom
538866,21040,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-01 00:00:00,5.93,15660,Germany
538867,21012,ASSORTED COLOUR BIRD ORNAMENT,3,2011-01-08 00:00:00,2.76,17215,Switzerland
538868,21017,PARTY BUNTING,1,2010-12-08 00:00:00,9.18,17215,United Kingdom
538868,21043,HEART OF WICKER SMALL,3,2010-12-09 00:00:00,13.06,14079,France
538869,21017,STRAWBERRY CERAMIC TRINKET POT,2,2010-12-09 00:00:00,1.34,13150,Belgium
538869,21011,FAIRY CAKE FLANNEL ASSORTED COLOUR,7,2010-12-31 00:00:00,4.91,12350,United Kingdom
538870,21006,RETROSPOT TEA SET CERAMIC 11 PC,2,2011-01-30 00:00:00,4.72,13816,United Kingdom
538871,21090,HANGING METAL LANTERN,2,2011-01-24 00:00:00,12.57,13613,United Kingdom
538872,21061,WHITE HANGING HEART T-LIGHT HOLDER,5,2010-12-01 00:00:00,5.93,15322,Italy
538873,21099,LUNCH BAG RED RETROSPOT,6,2010-12-28 00:00:00,2.76,16929,United Kingdom
538874,21035,SET OF 3 MONOCHROME HEART MUGS,2,2011-01-25 00:00:00,3.16,14344,France
538874,21082,PARTY BUNTING,4,2010-12-02 00:00:00,9.18,13361,Belgium
538875,21001,LOVE BUILDING BLOCK WORD,4,2010-12-22 00:00:00,10.77,17450,Netherlands
C538876,21040,ASSORTED COLOUR BIRD ORNAMENT,7,2010-12-11 00:00:00,2.76,16643,United Kingdom
538877,21022,LUNCH BAG RED RETROSPOT,4,2010-12-06 00:00:00,2.76,13621,Germany
538878,21058,STRAWBERRY CERAMIC TRINKET POT,6,2010-12-12 00:00:00,1.34,17319,France
538879,21095,PINK VINTAGE PAISLEY PICNIC BAG,1,2010-12-04 00:00:00,3.14,15648,Netherlands
538879,21008,REGENCY CAKESTAND 3 TIER,12,2010-12-07 00:00:00,14.29,13374,France
538879,21019,LOVE BUILDING BLOCK WORD,1,2011-01-11 00:00:00,10.77,13791,United Kingdom
538879,21092,LUNCH BAG RED RETROSPOT,3,2011-01-18 00:00:00,2.76,17144,Netherlands
538880,21028,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-05 00:00:00,3.16,13055,United Kingdom
538881,21071,PARTY BUNTING,2,2010-12-02 00:00:00,9.18,13086,United Kingdom
538881,21013,JUMBO BAG PINK POLKADOT,1,2010-12-24 00:00:00,8.11,13841,United Kingdom
538882,21030,HANGING METAL LANTERN,1,2010-12-09 00:00:00,12.57,12587,United Kingdom
538882,21014,JUMBO BAG PINK POLKADOT,1,2011-01-01 00:00:00,8.11,13224,United Kingdom
538883,21005,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-01 00:00:00,4.72,16230,United Kingdom
538884,21010,CHOCOLATE HOT WATER BOTTLE,4,2011-01-01 00:00:00,6.76,14344,United Kingdom
538885,21037,SET OF 3 MONOCHROME HEART MUGS,1,2010-12-24 00:00:00,3.16,13045,Spain
538886,21033,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-07 00:00:00,2.76,16094,Germany
538887,21062,LOVE BUILDING BLOCK WORD,2,2011-01-14 00:00:00,10.77,13367,United Kingdom
538888,21042,RETROSPOT TEA SET CERAMIC 11 PC,6,2010-12-15 00:00:00,4.72,12647,Italy
538889,21086,JUMBO BAG PINK POLKADOT,7,2010-12-23 00:00:00,8.11,15195,Switzerland
538890,21040,HEART SHAPED DOUGHNUT,7,2010-12-21 00:00:00,14.56,12462,France
538890,21093,ASSORTED COLOUR BIRD ORNAMENT,1,2011-02-20 00:00:00,2.76,12725,Portugal
538891,21006,JUMBO BAG PINK POLKADOT,6,2011-05-06 00:00:00,8.11,12946,United Kingdom
538892,21044,SET OF 3 MONOCHROME HEART MUGS,5,2010-12-06 00:00:00,3.16,13362,United Kingdom
538893,21099,HEART OF WICKER SMALL,2,2010-12-20 00:00:00,13.06,12981,Portugal
538893,21063,BLUE KALMIA CERAMIC MUG,8,2011-01-31 00:00:00,3.58,15537,United Kingdom
538894,21083,HANGING METAL LANTERN,2,2010-12-08 00:00:00,12.57,12905,United Kingdom
538895,21043,SET OF 3 MONOCHROME HEART MUGS,4,2011-01-01 00:00:00,3.16,12909,United Kingdom
538896,21065,JUMBO BAG RED RETROSPOT,9,2010-12-12 00:00:00,11.11,13321,United Kingdom
538896,21028,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-23 00:00:00,4.72,15618,Spain
538896,21081,CHOCOLATE HOT WATER BOTTLE,4,2010-12-08 00:00:00,6.76,12587,United Kingdom
538896,21065,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 00:00:00,5.93,18031,United Kingdom
538897,21092,PINK VINTAGE PAISLEY PICNIC BAG,4,2010-12-02 00:00:00,3.14,16209,Spain
538898,21044,HEART OF WICKER SMALL,3,2010-12-11 00:00:00,13.06,15397,United Kingdom
538899,21027,LUNCH BAG RED RETROSPOT,1,2010-12-16 00:00:00,2.76,15673,Netherlands
538900,21098,HOME BUILDING BLOCK WORD,4,2010-12-13 00:00:00,9.22,15277,United Kingdom
538901,21085,JUMBO BAG RED RETROSPOT,2,2010-12-13 00:00:00,11.11,18252,United Kingdom
538902,21032,PARTY BUNTING,2,2010-12-09 00:00:00,9.18,13428,United Kingdom
538903,21032,HEART SHAPED DOUGHNUT,2,2010-12-04 00:00:00,14.56,12926,France
538903,21098,SET OF 3 MONOCHROME HEART MUGS,2,2011-03-18 00:00:00,3.16,15700,Germany
538904,21055,JUMBO BAG RED RETROSPOT,7,2011-01-22 00:00:00,11.11,14010,United Kingdom
538905,21070,HEART OF WICKER SMALL,2,2010-12-27 00:00:00,13.06,15464,Belgium
538906,21014,HEART OF WICKER SMALL,1,2010-12-23 00:00:00,13.06,13496,United Kingdom
538907,21067,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2011-01-15 00:00:00,4.91,17927,United Kingdom
538908,21042,JUMBO BAG RED RETROSPOT,2,2010-12-10 00:00:00,11.11,14053,France
538909,21003,REGENCY CAKESTAND 3 TIER,3,2011-01-12 00:00:00,14.29,15529,United Kingdom
538910,21048,HANGING METAL LANTERN,5,2010-12-14 00:00:00,12.57,17075,United Kingdom
C538910,21099,CHOCOLATE HOT WATER BOTTLE,8,2010-12-07 00:00:00,6.76,14162,United Kingdom
538910,21052,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-31 00:00:00,5.93,12362,United Kingdom
538911,21090,FAIRY CAKE FLANNEL ASSORTED COLOUR,3,2011-01-08 00:00:00,4.91,16545,United Kingdom
538912,21029,BLUE KALMIA CERAMIC MUG,1,2011-01-03 00:00:00,3.58,16042,Germany
538913,21035,CHOCOLATE HOT WATER BOTTLE,3,2011-01-04 00:00:00,6.76,14080,Belgium
538914,21096,JUMBO BAG RED RETROSPOT,1,2010-12-25 00:00:00,11.11,16089,Portugal
538915,21029,REGENCY CAKESTAND 3 TIER,1,2011-01-05 00:00:00,14.29,18224,Netherlands
538916,21011,REGENCY CAKESTAND 3 TIER,1,2011-01-13 00:00:00,14.29,16094,United Kingdom
538917,21021,REGENCY CAKESTAND 3 TIER,2,2010-12-06 00:00:00,14.29,13977,United Kingdom
538917,21093,HEART OF WICKER SMALL,6,2011-01-21 00:00:00,13.06,17880,United Kingdom
538918,21097,LUNCH BAG RED RETROSPOT,2,2010-12-06 00:00:00,2.76,17788,United Kingdom
538918,21017,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-02-13 00:00:00,3.14,18252,Belgium
538918,21094,ASSORTED COLOUR BIRD ORNAMENT,2,2011-02-10 00:00:00,2.76,17237,United Kingdom
538919,21043,ASSORTED COLOUR BIRD ORNAMENT,4,2010-12-05 00:00:00,2.76,15991,Spain
538920,21064,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-01-05 00:00:00,3.14,17971,United Kingdom
538920,21041,BLUE KALMIA CERAMIC MUG,4,2011-01-15 00:00:00,3.58,16416,United Kingdom
538921,21071,HEART SHAPED DOUGHNUT,3,2010-12-04 00:00:00,14.56,14344,United Kingdom
538922,21081,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-01 00:00:00,3.16,15516,United Kingdom
538922,21046,PARTY BUNTING,14,2011-01-29 00:00:00,9.18,15856,United Kingdom
538923,21083,LUNCH BAG RED RETROSPOT,3,2010-12-08 00:00:00,2.76,15521,Germany
538924,21032,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2010-12-11 00:00:00,4.91,15419,France
538925,21026,LOVE BUILDING BLOCK WORD,1,2010-12-13 00:00:00,10.77,17571,United Kingdom
538926,21022,BLUE KALMIA CERAMIC MUG,4,2011-02-03 00:00:00,3.58,15170,United Kingdom
538926,21039,HANGING METAL LANTERN,1,2010-12-01 00:00:00,12.57,17144,United Kingdom
538927,21085,LOVE BUILDING BLOCK WORD,1,2010-12-04 00:00:00,10.77,17125,Germany
538928,21032,LOVE BUILDING BLOCK WORD,3,2010-12-01 00:00:00,10.77,14079,United Kingdom
538929,21085,STRAWBERRY CERAMIC TRINKET POT,12,2010-12-08 00:00:00,1.34,14911,Belgium
538930,21072,HEART OF WICKER SMALL,3,2010-12-25 00:00:00,13.06,12905,United Kingdom
538931,21027,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,2011-01-12 00:00:00,4.91,17523,France
538932,21065,LOVE BUILDING BLOCK WORD,2,2010-12-02 00:00:00,10.77,15537,United Kingdom
538933,21082,HOME BUILDING BLOCK WORD,1,2010-12-13 00:00:00,9.22,15454,United Kingdom
538934,21054,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-27 00:00:00,2.76,17600,Spain
538935,21091,JUMBO BAG RED RETROSPOT,7,2011-04-17 00:00:00,11.11,14344,United Kingdom
538935,21030,HEART SHAPED DOUGHNUT,2,2010-12-17 00:00:00,14.56,15601,France
538936,21011,JUMBO BAG RED RETROSPOT,2,2011-01-29 00:00:00,11.11,12848,United Kingdom
538937,21010,BLUE KALMIA CERAMIC MUG,10,2011-01-03 00:00:00,3.58,14187,Netherlands
538938,21011,PINK VINTAGE PAISLEY PICNIC BAG,2,2011-01-20 00:00:00,3.14,16643,United Kingdom
538939,21019,RETROSPOT TEA SET CERAMIC 11 PC,8,2010-12-28 00:00:00,4.72,17534,United Kingdom
538939,21071,BLUE KALMIA CERAMIC MUG,9,2010-12-13 00:00:00,3.58,15093,Spain
538940,21038,HEART SHAPED DOUGHNUT,3,2011-02-12 00:00:00,14.56,16982,Italy
538941,21045,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-03 00:00:00,2.76,14010,United Kingdom
538941,21079,RETROSPOT TEA SET CERAMIC 11 PC,13,2010-12-23 00:00:00,4.72,15123,United Kingdom
538942,21002,HEART SHAPED DOUGHNUT,1,2010-12-12 00:00:00,14.56,18200,Portugal
538942,21071,HEART SHAPED DOUGHNUT,2,2010-12-01 00:00:00,14.56,16798,Portugal
538943,21050,LOVE BUILDING BLOCK WORD,1,2011-02-01 00:00:00,10.77,13009,United Kingdom
538944,21016,HOME BUILDING BLOCK WORD,1,2010-12-11 00:00:00,9.22,14384,United Kingdom
538945,21071,HEART OF WICKER SMALL,2,2010-12-09 00:00:00,13.06,13709,United Kingdom
538945,21020,PARTY BUNTING,6,2010-12-03 00:00:00,9.18,14959,United Kingdom
538945,21044,JUMBO BAG PINK POLKADOT,2,2011-01-04 00:00:00,8.11,16477,United Kingdom
538946,21083,CHILLI LIGHTS,8,2010-12-22 00:00:00,0.8,16811,United Kingdom
538947,21036,HOME BUILDING BLOCK WORD,2,2010-12-03 00:00:00,9.22,13367,United Kingdom
538948,21049,SET OF 3 MONOCHROME HEART MUGS,4,2010-12-08 00:00:00,3.16,18103,United Kingdom
538949,21065,ASSORTED COLOUR BIRD ORNAMENT,2,2010-12-03 00:00:00,2.76,14971,France
538949,21059,CHILLI LIGHTS,1,2010-12-26 00:00:00,0.8,16622,Germany
538950,21091,JUMBO BAG RED RETROSPOT,4,2010-12-04 00:00:00,11.11,12681,United Kingdom
538951,21076,CHILLI LIGHTS,6,2010-12-12 00:00:00,0.8,17571,United Kingdom
538952,21078,HOME BUILDING BLOCK WORD,9,2011-01-04 00:00:00,9.22,14162,United Kingdom
538952,21087,JUMBO BAG PINK POLKADOT,2,2010-12-22 00:00:00,8.11,17100,France
538953,21005,SET OF 3 MONOCHROME HEART MUGS,2,2010-12-20 00:00:00,3.16,13045,Sweden
538954,21097,RETROSPOT TEA SET CERAMIC 11 PC,2,2010-12-12 00:00:00,4.72,17083,United Kingdom
538955,21008,REGENCY CAKESTAND 3 TIER,5,2010-12-05 00:00:00,14.29,12535,Portugal
538956,21066,LUNCH BAG RED RETROSPOT,1,2011-01-09 00:00:00,2.76,13841,France
C538956,21047,HEART OF WICKER SMALL,4,2010-12-14 00:00:00,13.06,18021,United Kingdom
538956,21061,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-06 00:00:00,5.93,12946,United Kingdom
538956,21039,RETROSPOT TEA SET CERAMIC 11 PC,2,2011-01-07 00:00:00,4.72,13914,United Kingdom
538957,21007,HANGING METAL LANTERN,6,2010-12-12 00:00:00,12.57,15079,Switzerland
538958,21062,ASSORTED COLOUR BIRD ORNAMENT,4,2011-01-03 00:00:00,2.76,15021,United Kingdom
538959,21034,HOME BUILDING BLOCK WORD,2,2011-04-25 00:00:00,9.22,17028,France
538960,21025,SET OF 3 MONOCHROME HEART MUGS,3,2010-12-26 00:00:00,3.16,12870,United Kingdom
538961,21074,PARTY BUNTING,5,2010-12-10 00:00:00,9.18,17669,United Kingdom
538961,21054,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-31 00:00:00,5.93,14245,Italy
